dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,Trustaff_Med,dbo,Hospital,Software,6,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Hospital,Source,7,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Hospital,Userdef14,8,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,SCHED_NAME,1,nvarchar,100,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,ENTRY_ID,2,nvarchar,95,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,TRIGGER_NAME,3,nvarchar,150,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,TRIGGER_GROUP,4,nvarchar,150,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,INSTANCE_NAME,5,nvarchar,200,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,FIRED_TIME,6,bigint,,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,PRIORITY,7,int,,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,STATE,8,nvarchar,16,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,JOB_NAME,9,nvarchar,150,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,JOB_GROUP,10,nvarchar,150,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,IS_NONCONCURRENT,11,bit,,,,,
sqlserver,Trustaff_Med,dbo,QRTZ_FIRED_TRIGGERS,REQUESTS_RECOVERY,12,bit,,,,,
sqlserver,Trustaff_Med,dbo,BC_SSNMatch,SSN,1,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BC_SSNMatch,SSN4,2,float,,,,,
sqlserver,Trustaff_Med,dbo,BC_SSNMatch,Accountno,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BC_SSNMatch,Contact,4,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BC_SSNMatch,Key4,5,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BC_SSNMatch,Key1,6,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BC_SSNMatch,ID,7,float,,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateFacGroup,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAregRateFacGroup,RegistryID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateFacGroup,FacGroup,3,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateFacGroup,Description,4,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,regID,1,float,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Registration_New,Email,2,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,Password,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,regDate,4,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,FirstName,5,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,LastName,6,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,Occ,7,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,LastUpdate,8,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,LastLogin,9,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Registration_New,CandidateID,10,float,,,,,
sqlserver,Trustaff_Med,dbo,FacilityExceptions,ExceptionID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,FacilityExceptions,ClientID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityExceptions,Optional,3,varchar,3,,,,
sqlserver,Trustaff_Med,dbo,FacilityExceptions,ShortDesc,4,varchar,200,,,,
sqlserver,Trustaff_Med,dbo,FacilityExceptions,LongDesc,5,ntext,1073741823,,,,
sqlserver,Trustaff_Med,dbo,FacilityExceptions,frequency,6,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,FacilityExceptions,associationid,7,int,,,,,
sqlserver,Trustaff_Med,dbo,Forms_Questions,FormQuestionID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,Forms_Questions,FormSectionID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,Forms_Questions,FormQuestionDesc,3,nvarchar,200,,,,
sqlserver,Trustaff_Med,dbo,Forms_Questions,FormSubSection,4,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,Forms_Questions,Column,5,int,,,,,
sqlserver,Trustaff_Med,dbo,Forms_Questions,Position,6,int,,,,,
sqlserver,Trustaff_Med,dbo,Forms_Questions,QuestionType,7,nvarchar,15,,,,
sqlserver,Trustaff_Med,dbo,tbl_Gm_facilityLink,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,tbl_Gm_facilityLink,GMID,2,int,,UNIQUE,,,
sqlserver,Trustaff_Med,dbo,tbl_Gm_facilityLink,facility_Code,3,int,,,,,
sqlserver,Trustaff_Med,dbo,tbl_Gm_facilityLink,DATEADDED,4,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,Applicant_ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,Document_Name,2,nvarchar,250,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,FirstName,3,nvarchar,250,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,lastname,4,nvarchar,250,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,Document,5,varbinary,-1,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,Document_Hash,6,nvarchar,150,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,Document_Create,7,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,ISCardio,8,int,,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,DateAdded,9,date,,,,,
sqlserver,Trustaff_Med,dbo,Internal_Applicants,EmployeeID,10,varbinary,256,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateFacGroupBits,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAregRateFacGroupBits,FacGroupID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateFacGroupBits,FacilityID,3,int,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,invoicenum,1,float,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,invoicedate,2,datetime,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,clientid,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,clientname,4,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,costcenter1,5,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,costcenter2,6,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,ordernum,7,float,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,orderdate,8,datetime,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,orderdate2,9,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,contact,10,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,socsecnum,11,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,applicant,12,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,service,13,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,description,14,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,servicetype,15,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,testreason,16,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,positiontype,17,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,price,18,float,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,fee,19,float,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,total,20,float,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,id,21,float,,,,,
sqlserver,Trustaff_Med,dbo,BCInvoiceReport,ID1,22,float,,,,,
sqlserver,Trustaff_Med,dbo,LookupCountry,iso,1,nvarchar,2,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,LookupCountry,iso3,2,nvarchar,3,,,,
sqlserver,Trustaff_Med,dbo,LookupCountry,name,3,nvarchar,64,,,,
sqlserver,Trustaff_Med,dbo,Forms_Sections,FormSectionID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,Forms_Sections,FormID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,Forms_Sections,FormSectionName,3,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,Forms_Sections,FormSectionGroup,4,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,Quotes,QuoteId,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Quotes,Quote,2,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,Quotes,QuoteBy,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,SUBID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,SubmittalID,2,int,,FOREIGN KEY,dbo,FacPackets,FacPacketID
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,Requestdate,3,datetime,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,Submitteddate,4,datetime,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,Submitted,5,bit,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,DateAdded,6,datetime,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,EmailSent,7,bit,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,DateSent,8,datetime,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdminsTeam,SubCategory,9,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateStateGroup,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAregRateStateGroup,RegistryID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateStateGroup,StateGroup,3,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateStateGroup,Description,4,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,ScreenID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,ScreenDate,2,datetime,,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,CandidateID,3,char,50,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,CandidateName,4,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Specialty,5,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Posistion,6,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,CandidateCity,7,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,CandidateState,8,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,DayPhone,9,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,StateLicense,10,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,LicenseNumber,11,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,YrExperience,12,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,WorkBefore,13,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Lift,14,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Legal,15,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,TypesClinical,16,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,AgeGroups,17,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Medicare,18,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,InterviewTime,19,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,DaysOff,20,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,StartDate,21,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Local,22,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,BillRate,23,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Comments,24,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Recruiter,25,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,StLicense2,26,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,StLicense3,27,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,StLicense4,28,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,StLicense5,29,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,LicNumber2,30,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,LicNumber3,31,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,LicNumber4,32,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,LicNumber5,33,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,MedDocPolicy,34,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,DrugPolicy,35,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,BGPolicy,36,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,HIPPA,37,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,DNR,38,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,PayPlan,39,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,PayPlan2,40,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,TravelSingle,41,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,TravelPets,42,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,TravelReq,43,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,SSN,44,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,BDate,45,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Submitted,46,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,TravelTherapyScreen,Who,47,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,Perm_Hot_Sheet,pk_Perm_HotSheetID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Perm_Hot_Sheet,fk_JobRequestID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,Perm_Hot_Sheet,ProjectedClose,3,date,,,,,
sqlserver,Trustaff_Med,dbo,Perm_Hot_Sheet,FeePercent,4,float,,,,,
sqlserver,Trustaff_Med,dbo,Perm_Hot_Sheet,FeeDollar,5,float,,,,,
sqlserver,Trustaff_Med,dbo,Perm_Hot_Sheet,Notes,6,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,Perm_Hot_Sheet,GM_Username,7,nvarchar,8,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,Name,1,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,NetradaID,2,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,ADPCode,3,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,HomeRate,4,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,PayClassID,5,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,PayDesignationID,6,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,TotalHours,7,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,Dollars,8,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,EffectiveRate,9,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,WorkedWG1,10,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,CostCenterID,11,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,DepartmentID,12,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,PeriodStartDate,13,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,PeriodEndDate,14,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,DateUploaded,15,datetime,,,,,
sqlserver,Trustaff_Med,dbo,NetradaTableHours,Status,16,nchar,10,,,,
sqlserver,Trustaff_Med,dbo,AppEmail,Email,1,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,AppEmail,ApplicationID,2,float,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,FacilityCandidateChangeID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,ChangeTypeID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,OfferID,3,int,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,CurrentValue,4,int,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,NewValue,5,int,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,EffectiveDate,6,datetime,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,ADDEDBY,7,int,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,Approved,8,int,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,DateAdded,9,datetime,,,,,
sqlserver,Trustaff_Med,dbo,tblFacilityCandidateChanges,Updated,10,int,,,,,
sqlserver,Trustaff_Med,dbo,ADDHIST,accountno,1,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,ADDHIST,Contact,2,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateStateGroupBits,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAregRateStateGroupBits,StateGroupID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAregRateStateGroupBits,State,3,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,CandidateMissingItems,RecordId,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,CandidateMissingItems,PlacementID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateMissingItems,CandidateID,3,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateMissingItems,tblName,4,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,CandidateMissingItems,ShortDesc,5,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,CandidateMissingItems,StartDate,6,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateMissingItems,ExpDate,7,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateMissingItems,DocStatus,8,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,pk_JobRequestID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,fk_ClientID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,fk_ProfessionID,3,smallint,,FOREIGN KEY,dbo,JobProfessions,pk_ProfessionID
sqlserver,Trustaff_Med,dbo,JobRequests,fk_SpecialtyID,4,int,,FOREIGN KEY,dbo,JobSpecialty,pk_SpecialtyID
sqlserver,Trustaff_Med,dbo,JobRequests,fk_DivisionID,5,smallint,,FOREIGN KEY,dbo,JobDivisions,pk_DivisionID
sqlserver,Trustaff_Med,dbo,JobRequests,fk_StatusID,6,smallint,,FOREIGN KEY,dbo,JobStatus,pk_StatusID
sqlserver,Trustaff_Med,dbo,JobRequests,dateUpdated,7,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,dateCreated,8,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Description,9,nvarchar,-1,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Guarantee,10,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Shift,11,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,NumOpenings,12,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Duration,13,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Weekends,14,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,dateNeeded,15,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Setting,16,nvarchar,150,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,InternalDescription,17,nvarchar,-1,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Reloc,18,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Scripts,19,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Hours,20,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,NumOther,21,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,NumPhar,22,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,NumTech,23,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,OnCall,24,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Interviewer,25,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,InterviewProcess,26,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,InterviewTimes,27,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,AllInclusivePayRate,28,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,EstimatedExpenses,29,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,OvertimePayRate,30,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,TaxAdvPayRateTax,31,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,TaxAdvPayRateNoTax,32,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,StandardPayRate,33,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Salary,34,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,SignOn,35,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Pension,36,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,YearsExp,37,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,YearsTravelExp,38,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certBLS,39,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certACLS,40,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certPALS,41,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certNALS,42,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certCCRN,43,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certCEN,44,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certChemo,45,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certCNOR,46,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,certOCN,47,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,courseCriticalCare,48,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,courseTrauma,49,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,disableExports,50,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,MktgPosting,51,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,RegistryID,52,int,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,RegistryPrivateID,53,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,MCState,54,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,MCCity,55,varchar,30,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,MCFacilityID,56,varbinary,10,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,CreatedBy,57,char,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,AcctManager,58,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,State,59,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,SolutionsPosting,60,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,ApplyURL,61,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,fk_SettingID,62,int,,FOREIGN KEY,dbo,JobSetting,pk_SettingID
sqlserver,Trustaff_Med,dbo,JobRequests,InternalUserGroup,63,smallint,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,PayRange,64,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,DoNotRerate,65,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,NewRateAvail,66,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,AccuratePay,67,bit,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,Bill,68,money,,,,,
sqlserver,Trustaff_Med,dbo,JobRequests,BlindJob,69,int,,,,,
sqlserver,Trustaff_Med,dbo,LeadReport,id,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,LeadReport,Key4,2,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,LeadReport,Source,3,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,LeadReport,Createon,4,datetime,,,,,
sqlserver,Trustaff_Med,dbo,LeadReport,Department,5,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,LeadReport,NewLeads,6,char,50,,,,
sqlserver,Trustaff_Med,dbo,LeadReport,RegenLeads,7,char,50,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,CREATEDDATE,1,datetime,,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,USERID,2,varchar,8,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,MODIFIEDDATE,3,datetime,,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,MODIFIEDBY,4,varchar,8,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,LOPRECID,5,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,ACCOUNTNO,6,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,NOTE,7,image,2147483647,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,RECTYPE,8,varchar,3,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,EXT,9,varchar,5,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,recid,10,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,NOTESAudit,HostName,11,varchar,50,,,,
