dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,YEAR1,2,smallint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,PERIODID,3,smallint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,Ledger_ID,4,smallint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,PERDBLNC,5,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,ACTNUMBR_1,6,char,3,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,ACTNUMBR_2,7,char,5,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,ACTNUMBR_3,8,char,3,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,ACTNUMBR_4,9,char,3,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,ACTNUMBR_5,10,char,3,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,ACTNUMBR_6,11,char,3,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,ACCATNUM,12,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,CRDTAMNT,13,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,DEBITAMT,14,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,GL10110,DEX_ROW_ID,15,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,ColumnShortName,1,varchar,100,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,ColumnTypeID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,AboutTypeID,3,smallint,NULL,FOREIGN KEY,dbo,AboutTypes,AboutTypeID
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,DataTypeID,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,Description,5,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,IsOnePerReport,6,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,SelectSQL,7,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,FromSQL,8,varchar,50,FOREIGN KEY,dbo,DynamicReportFromStatements,FromSQLName
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,GroupBySQL,9,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,DrillDownSQL,10,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,SupportedAggregateTypes,11,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,LinkURL,12,nvarchar,1000,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,TextFormat,13,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,EnumType,14,nvarchar,10,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,Filters,15,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportsAvailableColumns,CanBeGoal,16,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,InvoiceLineDistributionID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,InvoiceLineID,2,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,CreatedOn,3,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,DistributionTypeID,4,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,AccountTypeID,5,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,AccountNumber,6,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,DebitAmount,7,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,CreditAmount,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_bsa_InvoiceLineDistributionForExport_20171013,Description,9,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,CandidateReferenceID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,CandidateID,2,int,NULL,FOREIGN KEY,dbo,CANDIDATE,CANDIDATE_ID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,AboutTypeID,3,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,ReferenceID,4,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,RelationshipID,5,bigint,NULL,FOREIGN KEY,dbo,ObjectRelationships,RelationshipID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,EnteredBy,6,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,EnteredOn,7,smalldatetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,CheckedBy,8,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,CheckedOn,9,smalldatetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,ReferenceText,10,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,AttachmentID,11,uniqueidentifier,NULL,FOREIGN KEY,dbo,Attachments,AttachmentID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,Name,12,nvarchar,200,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,TypeID,13,int,NULL,FOREIGN KEY,dbo,CandidateReferenceType,TypeID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,TypeInfo,14,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,AssignedTo,15,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,RelationshipStartDate,16,smalldatetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,RelationshipEndDate,17,smalldatetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,Rating,18,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,WorkHistoryID,19,int,NULL,FOREIGN KEY,dbo,WorkHistory,WorkHistoryID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateReferences,LastModifiedOn,20,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,VisaTypes,VisaTypeID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,VisaTypes,Name,2,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,ImportTimesheetLineEntryBatchID,1,int,NULL,FOREIGN KEY,dbo,ImportBatch,ImportBatchID
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,ImportTimesheetLineEntryBatchID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,TimesheetLineEntryStatusID,2,tinyint,NULL,FOREIGN KEY,dbo,TimesheetLineStatus,TimesheetLineStatusID
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,AutoCalculateOverTimeHours,3,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,CompanyID,4,int,NULL,FOREIGN KEY,dbo,COMPANY,COMPANY_ID
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,WorkPeriodEndDate,5,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,AutoCreateMatchRate,6,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,MaxToAddTimesheetLineEntryStatusID,7,tinyint,NULL,FOREIGN KEY,dbo,TimesheetLineStatus,TimesheetLineStatusID
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,UpgradeStatusOnExistingLines,8,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,ImportTimesheetProcessingStrategyID,9,int,NULL,FOREIGN KEY,dbo,ImportTimesheetProcessingStrategy,ImportTimesheetProcessingStrategyID
sqlserver,erecruit_TRUSTAFF,dbo,ImportTimesheetLineEntryBatch,RateIdentificationStrategyID,10,tinyint,NULL,FOREIGN KEY,dbo,ImportTimesheetRateIdentificationStrategy,RateIdentificationStrategyID
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,Id,1,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,CandidateId,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,FirstName,3,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,MiddleName,4,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,LastName,5,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,BranchWorkLocationNumber,6,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,BranchWorkLocationName,7,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,LiabilityAmount,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,WageBasedEarnedPercentage,9,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,State,10,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,Type,11,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,Status,12,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,FiledDate,13,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,ActivityDate,14,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,ProtestDate,15,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,ImportedDate,16,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EquifaxUnemploymentClaims,UpdatedDate,17,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,BURDEN_ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,BURDEN_PERC,2,real,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,BURDEN_DESC,3,varchar,200,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,BURDEN_DISP,4,varchar,10,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,ADMIN_ID,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,TAX_ID,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,WORK_COMP_ID,7,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,RequiresW2,8,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN,Requires1099,9,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Sched_CalledOffReasons,ReasonID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Sched_CalledOffReasons,Name,2,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Sched_CalledOffReasons,AutoNoteID,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Sched_CalledOffReasons,SeverityLevel,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Sched_CalledOffReasons,IsExcusable,5,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,RecruiterCommissionFormulaDepartments,RecruiterCommissionFormulaID,1,int,NULL,FOREIGN KEY,dbo,RecruiterCommissionFormula,RecruiterCommissionFormulaID
sqlserver,erecruit_TRUSTAFF,dbo,RecruiterCommissionFormulaDepartments,RecruiterCommissionFormulaID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,RecruiterCommissionFormulaDepartments,DepartmentID,2,bigint,NULL,FOREIGN KEY,dbo,Departments,DepartmentID
sqlserver,erecruit_TRUSTAFF,dbo,RecruiterCommissionFormulaDepartments,DepartmentID,2,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,InvoiceLineDistributionID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,InvoiceLineID,2,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,CreatedOn,3,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,DistributionTypeID,4,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,AccountTypeID,5,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,AccountNumber,6,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,DebitAmount,7,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,CreditAmount,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_InvoiceLineDistribution_BAK_112017,Description,9,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,ID,1,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,RunID,2,bigint,NULL,FOREIGN KEY,dbo,SavedSearchRuns,ID
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,ImportedRecordID,3,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,JobBoard,4,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,JobBoardGivenID,5,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,WasSeenBefore,6,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,ErrorReport,7,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,RawResultJson,8,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,Status,9,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,SavedSearchResults,LastModifiedOn,10,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,TAX_ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,NAME,2,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,TAX_PERC,3,float,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,Requires1099,4,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,RequiresW2,5,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,DisplayVMSFields,6,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,State,7,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,DisplayTimeClassForCandidates,8,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,EntityID,9,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,IsEnabled,10,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,Level1Percent,11,float,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,Level1Limit,12,float,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,Level2Percent,13,float,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,Level2Limit,14,float,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,Level3Percent,15,float,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,Level3Limit,16,float,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,Level4Percent,17,float,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,IsGPOnHold,18,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,DefaultAccountingClassID,19,int,NULL,FOREIGN KEY,dbo,MatchAccountingClass,ClassID
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,EnableOnboarding,20,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,GPVendorClass,21,nvarchar,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,IsAwrEligible,22,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,CandidateOnboardingPlacementTypeId,23,int,NULL,FOREIGN KEY,dbo,OnboardingPlacementTypes,OnboardingPlacementTypeID
sqlserver,erecruit_TRUSTAFF,dbo,CNTR_BURDEN_TAX,MatchOnboardingPlacementTypeId,24,int,NULL,FOREIGN KEY,dbo,OnboardingPlacementTypes,OnboardingPlacementTypeID
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,WidgetID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,Name,2,varchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,SelectSQL,3,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,Type,4,varchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,ApplicableToTab,5,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,ApplicableToToolTip,6,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,IsSortable,7,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,AppliesToAboutTypeIDs,8,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,Widget,9,varchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,OverviewWidgets_BAK2,WidgetData,10,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,WipDistributionID,1,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,TimesheetLineAttributionID,2,bigint,NULL,FOREIGN KEY,dbo,TimesheetLineAttribution,TimesheetLineAttributionID
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,CreatedOn,3,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,DistributionTypeID,4,smallint,NULL,FOREIGN KEY,dbo,GlDistributionType,DistributionTypeID
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,AccountTypeID,5,tinyint,NULL,FOREIGN KEY,dbo,GlAccountType,AccountTypeID
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,AccountNumber,6,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,DebitAmount,7,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,CreditAmount,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,WipDistribution,Description,9,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,POSITIONFieldValues,POSITION_ID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,POSITIONFieldValues,AccountinglFieldValue1,2,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,POSITIONFieldValues,AccountinglFieldValue2,3,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,POSITIONFieldValues,AccountinglFieldValue3,4,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,POSITIONFieldValues,AccountinglFieldValue4,5,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ObjectRequirementEquivalents,ObjectRequirementEquivalentsID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ObjectRequirementEquivalents,ReferenceID,2,int,NULL,FOREIGN KEY,dbo,ObjectRequirements,RecordID
sqlserver,erecruit_TRUSTAFF,dbo,ObjectRequirementEquivalents,Bidirectional,3,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateDepartments,RecordID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateDepartments,TemplateID,2,int,NULL,FOREIGN KEY,dbo,CommissionPlanTemplate,TemplateID
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateDepartments,DepartmentID,3,bigint,NULL,FOREIGN KEY,dbo,Departments,DepartmentID
sqlserver,erecruit_TRUSTAFF,GreatPlains,RM00103,TNSFCLIF,1,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,RM00103,NONSFLIF,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,RM00103,CUSTNMBR,3,char,15,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,RM00103,CUSTBLNC,4,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,RM00103,AGPERAMT_1,5,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,RM00103,AGPERAMT_2,6,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,RM00103,AGPERAMT_3,7,numeric,NULL,NULL,NULL,NULL,NULL
